Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommisioned,TaxReturnsFiled,EstimatedPopulation,TotalWages
66207,STANDARD,OVERLAND PARK,KS,PRIMARY,38.9,-94.68,NA-US-KS-OVERLAND PARK,false,6953,12152,404481140
66208,STANDARD,PRAIRIE VILLAGE,KS,PRIMARY,38.9,-94.68,NA-US-KS-PRAIRIE VILLAGE,false,11510,19259,802392957
66209,STANDARD,LEAWOOD,KS,PRIMARY,38.9,-94.68,NA-US-KS-LEAWOOD,false,10198,18342,798943763
66210,STANDARD,OVERLAND PARK,KS,PRIMARY,38.9,-94.68,NA-US-KS-OVERLAND PARK,false,9666,15833,489049309
66211,STANDARD,LEAWOOD,KS,PRIMARY,38.9,-94.68,NA-US-KS-LEAWOOD,false,2710,4389,323284652
66212,STANDARD,OVERLAND PARK,KS,PRIMARY,38.9,-94.68,NA-US-KS-OVERLAND PARK,false,16639,26941,632374265
66213,STANDARD,OVERLAND PARK,KS,PRIMARY,38.9,-94.68,NA-US-KS-OVERLAND PARK,false,13247,24367,927967138
66214,STANDARD,OVERLAND PARK,KS,PRIMARY,38.9,-94.68,NA-US-KS-OVERLAND PARK,false,6240,10183,241182570
66215,STANDARD,LENEXA,KS,PRIMARY,38.9,-94.68,NA-US-KS-LENEXA,false,12881,21795,576585814
66216,STANDARD,SHAWNEE,KS,PRIMARY,38.9,-94.68,NA-US-KS-SHAWNEE,false,12093,21995,676957640
66217,STANDARD,SHAWNEE,KS,PRIMARY,38.9,-94.68,NA-US-KS-SHAWNEE,false,2725,4582,145285075
66218,STANDARD,SHAWNEE,KS,PRIMARY,38.9,-94.68,NA-US-KS-SHAWNEE,false,3045,6340,221589193
66219,STANDARD,LENEXA,KS,PRIMARY,38.9,-94.68,NA-US-KS-LENEXA,false,5038,8818,287444490
66220,STANDARD,LENEXA,KS,PRIMARY,38.9,-94.68,NA-US-KS-LENEXA,false,3129,6418,307943032
66221,STANDARD,OVERLAND PARK,KS,PRIMARY,38.9,-94.68,NA-US-KS-OVERLAND PARK,false,6164,12706,656174856
66222,PO BOX,MISSION,KS,PRIMARY,38.9,-94.68,NA-US-KS-MISSION,false,,,
66223,STANDARD,OVERLAND PARK,KS,PRIMARY,38.9,-94.68,NA-US-KS-OVERLAND PARK,false,9644,18381,716713807
66224,STANDARD,OVERLAND PARK,KS,PRIMARY,38.9,-94.68,NA-US-KS-OVERLAND PARK,false,4814,10071,598853103
66225,PO BOX,OVERLAND PARK,KS,PRIMARY,38.9,-94.68,NA-US-KS-OVERLAND PARK,false,,,
66226,STANDARD,SHAWNEE,KS,PRIMARY,38.9,-94.68,NA-US-KS-SHAWNEE,false,5002,10690,380347812
66227,STANDARD,LENEXA,KS,PRIMARY,38.9,-94.68,NA-US-KS-LENEXA,false,2209,4074,128789660
66250,STANDARD,SHAWNEE MISSION,KS,PRIMARY,38.9,-94.68,NA-US-KS-SHAWNEE MISSION,false,,,
66251,UNIQUE,OVERLAND PARK,KS,PRIMARY,38.9,-94.68,NA-US-KS-OVERLAND PARK,false,,,
66276,UNIQUE,SHAWNEE MISSION,KS,PRIMARY,38.9,-94.68,NA-US-KS-SHAWNEE MISSION,false,,,
66282,PO BOX,OVERLAND PARK,KS,PRIMARY,38.9,-94.68,NA-US-KS-OVERLAND PARK,false,,,
66283,PO BOX,OVERLAND PARK,KS,PRIMARY,38.9,-94.68,NA-US-KS-OVERLAND PARK,false,,,
66285,PO BOX,LENEXA,KS,PRIMARY,38.9,-94.68,NA-US-KS-LENEXA,false,257,396,10337807
66286,PO BOX,SHAWNEE,KS,PRIMARY,38.9,-94.68,NA-US-KS-SHAWNEE,false,,,
66083,STANDARD,SPRING HILL,KS,PRIMARY,38.75,-94.82,NA-US-KS-SPRING HILL,false,4001,7626,199559027
66772,STANDARD,SAVONBURG,KS,PRIMARY,37.74,-95.14,NA-US-KS-SAVONBURG,false,,,
66775,STANDARD,STARK,KS,PRIMARY,37.68,-95.14,NA-US-KS-STARK,false,,,
66085,STANDARD,STILWELL,KS,PRIMARY,38.78,-94.68,NA-US-KS-STILWELL,false,3512,6899,277252058
66776,STANDARD,THAYER,KS,PRIMARY,37.48,-95.47,NA-US-KS-THAYER,false,551,1063,16266250
66086,STANDARD,TONGANOXIE,KS,PRIMARY,39.11,-95.08,NA-US-KS-TONGANOXIE,false,4238,7970,190472379
66777,STANDARD,TORONTO,KS,PRIMARY,37.79,-95.94,NA-US-KS-TORONTO,false,261,443,4237143
66087,STANDARD,TROY,KS,PRIMARY,39.78,-95.08,NA-US-KS-TROY,false,986,1774,32122747
66779,STANDARD,UNIONTOWN,KS,PRIMARY,37.84,-94.97,NA-US-KS-UNIONTOWN,false,279,542,7956847
66088,STANDARD,VALLEY FALLS,KS,PRIMARY,39.34,-95.46,NA-US-KS-VALLEY FALLS,false,1070,1978,36326295
66780,STANDARD,WALNUT,KS,PRIMARY,37.6,-95.07,NA-US-KS-WALNUT,false,256,472,5663435
66090,STANDARD,WATHENA,KS,PRIMARY,39.76,-94.94,NA-US-KS-WATHENA,false,1150,2033,36397746
66781,STANDARD,WEIR,KS,PRIMARY,37.3,-94.77,NA-US-KS-WEIR,false,567,1055,16817820
66091,STANDARD,WELDA,KS,PRIMARY,38.16,-95.32,NA-US-KS-WELDA,false,,,
66092,STANDARD,WELLSVILLE,KS,PRIMARY,38.71,-95.08,NA-US-KS-WELLSVILLE,false,1851,3465,76779607
66782,PO BOX,WEST MINERAL,KS,PRIMARY,37.28,-94.92,NA-US-KS-WEST MINERAL,false,,,
66093,STANDARD,WESTPHALIA,KS,PRIMARY,38.18,-95.49,NA-US-KS-WESTPHALIA,false,283,524,6738285
66094,STANDARD,WHITE CLOUD,KS,PRIMARY,39.97,-95.29,NA-US-KS-WHITE CLOUD,false,,,
66095,STANDARD,WILLIAMSBURG,KS,PRIMARY,38.48,-95.46,NA-US-KS-WILLIAMSBURG,false,402,743,13173469
66097,STANDARD,WINCHESTER,KS,PRIMARY,39.32,-95.26,NA-US-KS-WINCHESTER,false,473,851,14467734
66783,STANDARD,YATES CENTER,KS,PRIMARY,37.87,-95.74,NA-US-KS-YATES CENTER,false,1104,1891,28943383
64720,STANDARD,ADRIAN,MO,PRIMARY,38.39,-94.35,NA-US-MO-ADRIAN,false,1659,3076,55593609
63730,STANDARD,ADVANCE,MO,PRIMARY,37.1,-89.91,NA-US-MO-ADVANCE,false,1423,2616,36230866
64401,STANDARD,AGENCY,MO,PRIMARY,39.65,-94.74,NA-US-MO-AGENCY,false,695,1291,27849657
64830,PO BOX,ALBA,MO,PRIMARY,37.23,-94.41,NA-US-MO-ALBA,false,282,540,8129847
64402,STANDARD,ALBANY,MO,PRIMARY,40.24,-94.33,NA-US-MO-ALBANY,false,1075,1906,26712599
65601,STANDARD,ALDRICH,MO,PRIMARY,37.54,-93.55,NA-US-MO-ALDRICH,false,357,653,8582717
64420,PO BOX,ALLENDALE,MO,PRIMARY,40.48,-94.28,NA-US-MO-ALLENDALE,false,,,
64001,STANDARD,ALMA,MO,PRIMARY,39.09,-93.54,NA-US-MO-ALMA,false,332,575,8468534
64620,STANDARD,ALTAMONT,MO,PRIMARY,39.88,-94.08,NA-US-MO-ALTAMONT,false,,,
63732,STANDARD,ALTENBURG,MO,PRIMARY,37.63,-89.58,NA-US-MO-ALTENBURG,false,389,765,14092370
65606,STANDARD,ALTON,MO,PRIMARY,36.69,-91.39,NA-US-MO-ALTON,false,1241,2361,25039494
65690,STANDARD,COUCH,MO,PRIMARY,36.6,-91.38,NA-US-MO-COUCH,false,,,
64421,STANDARD,AMAZONIA,MO,PRIMARY,39.88,-94.89,NA-US-MO-AMAZONIA,false,424,779,13151840
64422,STANDARD,AMITY,MO,PRIMARY,39.86,-94.43,NA-US-MO-AMITY,false,,,
64722,STANDARD,AMORET,MO,PRIMARY,38.25,-94.58,NA-US-MO-AMORET,false,,,
64723,STANDARD,AMSTERDAM,MO,PRIMARY,38.34,-94.58,NA-US-MO-AMSTERDAM,false,294,531,8435618
64831,STANDARD,ANDERSON,MO,PRIMARY,36.65,-94.44,NA-US-MO-ANDERSON,false,2309,4361,68024097
63620,STANDARD,ANNAPOLIS,MO,PRIMARY,37.35,-90.69,NA-US-MO-ANNAPOLIS,false,520,989,13382268
63820,PO BOX,ANNISTON,MO,PRIMARY,36.82,-89.32,NA-US-MO-ANNISTON,false,,,
64724,STANDARD,APPLETON CITY,MO,PRIMARY,38.19,-94.03,NA-US-MO-APPLETON CITY,false,799,1451,17023274
63821,STANDARD,ARBYRD,MO,PRIMARY,36.05,-90.24,NA-US-MO-ARBYRD,false,299,556,6326886
63621,STANDARD,ARCADIA,MO,PRIMARY,37.58,-90.62,NA-US-MO-ARCADIA,false,532,975,14020410
64725,STANDARD,ARCHIE,MO,PRIMARY,38.48,-94.34,NA-US-MO-ARCHIE,false,987,1894,36226313
65603,STANDARD,ARCOLA,MO,PRIMARY,37.54,-93.87,NA-US-MO-ARCOLA,false,,,
64832,STANDARD,ASBURY,MO,PRIMARY,37.27,-94.6,NA-US-MO-ASBURY,false,279,539,8815345
65604,STANDARD,ASH GROVE,MO,PRIMARY,37.31,-93.58,NA-US-MO-ASH GROVE,false,1577,2992,51543706
65605,STANDARD,AURORA,MO,PRIMARY,36.96,-93.72,NA-US-MO-AURORA,false,4922,9165,131649965
65608,STANDARD,AVA,MO,PRIMARY,36.95,-92.66,NA-US-MO-AVA,false,3792,7090,81587928
65701,STANDARD,MC CLURG,MO,PRIMARY,36.76,-92.81,NA-US-MO-MC CLURG,false,,,
65715,STANDARD,NOBLE,MO,PRIMARY,36.74,-92.56,NA-US-MO-NOBLE,false,,,
64833,PO BOX,AVILLA,MO,PRIMARY,37.19,-94.13,NA-US-MO-AVILLA,false,,,
65609,STANDARD,BAKERSFIELD,MO,PRIMARY,36.52,-92.14,NA-US-MO-BAKERSFIELD,false,316,622,8170829
65766,STANDARD,UDALL,MO,PRIMARY,36.54,-92.25,NA-US-MO-UDALL,false,,,
64423,STANDARD,BARNARD,MO,PRIMARY,40.17,-94.82,NA-US-MO-BARNARD,false,345,639,11174112
64011,STANDARD,BATES CITY,MO,PRIMARY,39,-94.07,NA-US-MO-BATES CITY,false,1469,2729,55346547
63622,STANDARD,BELGRADE,MO,PRIMARY,37.78,-90.84,NA-US-MO-BELGRADE,false,382,731,9632911
63735,STANDARD,BELL CITY,MO,PRIMARY,37.02,-89.81,NA-US-MO-BELL CITY,false,323,605,7931367
63623,STANDARD,BELLEVIEW,MO,PRIMARY,37.68,-90.75,NA-US-MO-BELLEVIEW,false,338,615,8891896
64012,STANDARD,BELTON,MO,PRIMARY,38.81,-94.53,NA-US-MO-BELTON,false,12536,22429,480552441
63736,STANDARD,BENTON,MO,PRIMARY,37.09,-89.56,NA-US-MO-BENTON,false,1410,2616,45393482
63822,STANDARD,BERNIE,MO,PRIMARY,36.67,-89.97,NA-US-MO-BERNIE,false,1211,2272,28579589
63823,STANDARD,BERTRAND,MO,PRIMARY,36.9,-89.44,NA-US-MO-BERTRAND,false,520,945,12878883
64424,STANDARD,BETHANY,MO,PRIMARY,40.26,-94.02,NA-US-MO-BETHANY,false,1947,3474,44663252
65610,STANDARD,BILLINGS,MO,PRIMARY,37.06,-93.55,NA-US-MO-BILLINGS,false,2130,4051,68509474
65438,STANDARD,BIRCH TREE,MO,PRIMARY,36.99,-91.49,NA-US-MO-BIRCH TREE,false,1097,2076,21506112
63624,STANDARD,BISMARCK,MO,PRIMARY,37.76,-90.62,NA-US-MO-BISMARCK,false,1397,2593,36968350
65439,STANDARD,BIXBY,MO,PRIMARY,37.66,-91.08,NA-US-MO-BIXBY,false,,,
63625,STANDARD,BLACK,MO,PRIMARY,37.53,-90.93,NA-US-MO-BLACK,false,,,
64726,STANDARD,BLAIRSTOWN,MO,PRIMARY,38.55,-93.95,NA-US-MO-BLAIRSTOWN,false,,,
63824,PO BOX,BLODGETT,MO,PRIMARY,37,-89.52,NA-US-MO-BLODGETT,false,,,
63825,STANDARD,BLOOMFIELD,MO,PRIMARY,36.88,-89.93,NA-US-MO-BLOOMFIELD,false,1836,3379,46062966
63627,STANDARD,BLOOMSDALE,MO,PRIMARY,38.01,-90.21,NA-US-MO-BLOOMSDALE,false,1284,2408,48546487
65611,STANDARD,BLUE EYE,MO,PRIMARY,36.49,-93.39,NA-US-MO-BLUE EYE,false,913,1662,19999744
64013,PO BOX,BLUE SPRINGS,MO,PRIMARY,39.01,-94.28,NA-US-MO-BLUE SPRINGS,false,358,597,12471973
64014,STANDARD,BLUE SPRINGS,MO,PRIMARY,39.01,-94.28,NA-US-MO-BLUE SPRINGS,false,11275,20557,482392571
64015,STANDARD,BLUE SPRINGS,MO,PRIMARY,39.01,-94.28,NA-US-MO-BLUE SPRINGS,false,14752,26554,638813257
64426,STANDARD,BLYTHEDALE,MO,PRIMARY,40.47,-93.92,NA-US-MO-BLYTHEDALE,false,,,
64622,STANDARD,BOGARD,MO,PRIMARY,39.45,-93.52,NA-US-MO-BOGARD,false,277,501,7234999
65612,STANDARD,BOIS D ARC,MO,PRIMARY,37.21,-93.55,NA-US-MO-BOIS D ARC,false,596,1091,18964609
64427,STANDARD,BOLCKOW,MO,PRIMARY,40.11,-94.82,NA-US-MO-BOLCKOW,false,269,496,7972692
65613,STANDARD,BOLIVAR,MO,PRIMARY,37.6,-93.41,NA-US-MO-BOLIVAR,false,6617,12190,182501530
65727,STANDARD,POLK,MO,PRIMARY,37.72,-93.29,NA-US-MO-POLK,false,,,
63628,STANDARD,BONNE TERRE,MO,PRIMARY,37.92,-90.54,NA-US-MO-BONNE TERRE,false,5644,10369,172283107
65440,STANDARD,BOSS,MO,PRIMARY,37.64,-91.18,NA-US-MO-BOSS,false,,,
64623,STANDARD,BOSWORTH,MO,PRIMARY,39.46,-93.33,NA-US-MO-BOSWORTH,false,280,506,7191001
65441,STANDARD,BOURBON,MO,PRIMARY,38.15,-91.24,NA-US-MO-BOURBON,false,2297,4205,64970980
65614,STANDARD,BRADLEYVILLE,MO,PRIMARY,36.78,-92.9,NA-US-MO-BRADLEYVILLE,false,,,
63826,PO BOX,BRAGGADOCIO,MO,PRIMARY,36.17,-89.82,NA-US-MO-BRAGGADOCIO,false,,,
63827,STANDARD,BRAGG CITY,MO,PRIMARY,36.26,-89.91,NA-US-MO-BRAGG CITY,false,281,512,6708467
65688,PO BOX,BRANDSVILLE,MO,PRIMARY,36.65,-91.69,NA-US-MO-BRANDSVILLE,false,,,
65615,PO BOX,BRANSON,MO,PRIMARY,36.64,-93.24,NA-US-MO-BRANSON,false,896,1517,25369194
65616,STANDARD,BRANSON,MO,PRIMARY,36.64,-93.24,NA-US-MO-BRANSON,false,10110,17207,262839487
64624,STANDARD,BRAYMER,MO,PRIMARY,39.59,-93.79,NA-US-MO-BRAYMER,false,695,1303,18241155
63737,PO BOX,BRAZEAU,MO,PRIMARY,37.71,-89.89,NA-US-MO-BRAZEAU,false,,,
64625,STANDARD,BRECKENRIDGE,MO,PRIMARY,39.76,-93.8,NA-US-MO-BRECKENRIDGE,false,292,524,6646868
65617,STANDARD,BRIGHTON,MO,PRIMARY,37.45,-93.34,NA-US-MO-BRIGHTON,false,723,1369,20431933
65443,STANDARD,BRINKTOWN,MO,PRIMARY,38.12,-92.07,NA-US-MO-BRINKTOWN,false,,,
65618,STANDARD,BRIXEY,MO,PRIMARY,36.75,-92.4,NA-US-MO-BRIXEY,false,,,
64728,STANDARD,BRONAUGH,MO,PRIMARY,37.69,-94.46,NA-US-MO-BRONAUGH,false,263,497,6383599
64628,STANDARD,BROOKFIELD,MO,PRIMARY,39.78,-93.07,NA-US-MO-BROOKFIELD,false,2664,4707,69166425
65619,STANDARD,BROOKLINE,MO,PRIMARY,37.12,-93.39,NA-US-MO-BROOKLINE,false,3244,6066,127800471
63932,STANDARD,BROSELEY,MO,PRIMARY,36.7,-90.23,NA-US-MO-BROSELEY,false,532,970,11727463
64630,STANDARD,BROWNING,MO,PRIMARY,40.03,-93.16,NA-US-MO-BROWNING,false,258,462,5690714
63738,PO BOX,BROWNWOOD,MO,PRIMARY,37.07,-89.96,NA-US-MO-BROWNWOOD,false,,,
65620,STANDARD,BRUNER,MO,PRIMARY,37.01,-92.98,NA-US-MO-BRUNER,false,,,
64631,STANDARD,BUCKLIN,MO,PRIMARY,39.78,-92.88,NA-US-MO-BUCKLIN,false,429,762,10628572
64016,STANDARD,BUCKNER,MO,PRIMARY,39.13,-94.19,NA-US-MO-BUCKNER,false,2047,3796,77052694
65444,STANDARD,BUCYRUS,MO,PRIMARY,37.34,-92.01,NA-US-MO-BUCYRUS,false,383,745,8537268
65622,STANDARD,BUFFALO,MO,PRIMARY,37.64,-93.09,NA-US-MO-BUFFALO,false,3639,6597,84993966
65783,STANDARD,WINDYVILLE,MO,PRIMARY,37.7,-92.92,NA-US-MO-WINDYVILLE,false,,,
63629,STANDARD,BUNKER,MO,PRIMARY,37.45,-91.21,NA-US-MO-BUNKER,false,499,964,12172336
63739,STANDARD,BURFORDVILLE,MO,PRIMARY,37.35,-89.81,NA-US-MO-BURFORDVILLE,false,,,
64428,STANDARD,BURLINGTON JUNCTION,MO,PRIMARY,40.45,-95.06,NA-US-MO-BURLINGTON JUNCTION,false,422,747,10590802
64730,STANDARD,BUTLER,MO,PRIMARY,38.25,-94.33,NA-US-MO-BUTLER,false,3134,5629,85617594
65689,STANDARD,CABOOL,MO,PRIMARY,37.12,-92.1,NA-US-MO-CABOOL,false,1883,3510,43726410
63626,STANDARD,BLACKWELL,MO,PRIMARY,38.04,-90.62,NA-US-MO-BLACKWELL,false,375,729,11866843
63630,STANDARD,CADET,MO,PRIMARY,37.98,-90.68,NA-US-MO-CADET,false,1622,3112,42014296
64632,STANDARD,CAINSVILLE,MO,PRIMARY,40.44,-93.77,NA-US-MO-CAINSVILLE,false,312,554,6491527
63631,STANDARD,CALEDONIA,MO,PRIMARY,37.76,-90.77,NA-US-MO-CALEDONIA,false,331,631,9628403
64017,STANDARD,CAMDEN,MO,PRIMARY,39.2,-94.01,NA-US-MO-CAMDEN,false,,,
64018,STANDARD,CAMDEN POINT,MO,PRIMARY,39.45,-94.74,NA-US-MO-CAMDEN POINT,false,427,794,18723096
64429,STANDARD,CAMERON,MO,PRIMARY,39.74,-94.23,NA-US-MO-CAMERON,false,4196,7553,137636471
63933,STANDARD,CAMPBELL,MO,PRIMARY,36.49,-90.07,NA-US-MO-CAMPBELL,false,1481,2737,34711386
63828,PO BOX,CANALOU,MO,PRIMARY,36.75,-89.68,NA-US-MO-CANALOU,false,,,
65624,STANDARD,CAPE FAIR,MO,PRIMARY,36.72,-93.51,NA-US-MO-CAPE FAIR,false,736,1314,15045952
63701,STANDARD,CAPE GIRARDEAU,MO,PRIMARY,37.3,-89.55,NA-US-MO-CAPE GIRARDEAU,false,15255,26449,572829230
63702,PO BOX,CAPE GIRARDEAU,MO,PRIMARY,37.3,-89.55,NA-US-MO-CAPE GIRARDEAU,false,725,1039,12707467
63703,STANDARD,CAPE GIRARDEAU,MO,PRIMARY,37.3,-89.55,NA-US-MO-CAPE GIRARDEAU,false,3376,5269,67473457
63829,STANDARD,CARDWELL,MO,PRIMARY,36.04,-90.29,NA-US-MO-CARDWELL,false,435,782,9183412
64834,STANDARD,CARL JUNCTION,MO,PRIMARY,37.16,-94.54,NA-US-MO-CARL JUNCTION,false,3951,7698,159219087
64633,STANDARD,CARROLLTON,MO,PRIMARY,39.36,-93.49,NA-US-MO-CARROLLTON,false,2485,4326,64042093
64835,STANDARD,CARTERVILLE,MO,PRIMARY,37.15,-94.43,NA-US-MO-CARTERVILLE,false,783,1432,20180515
64836,STANDARD,CARTHAGE,MO,PRIMARY,37.16,-94.31,NA-US-MO-CARTHAGE,false,9440,17296,295270025
63830,STANDARD,CARUTHERSVILLE,MO,PRIMARY,36.17,-89.66,NA-US-MO-CARUTHERSVILLE,false,2773,4987,71118633
63632,PO BOX,CASCADE,MO,PRIMARY,37.29,-90.27,NA-US-MO-CASCADE,false,,,
65623,PO BOX,BUTTERFIELD,MO,PRIMARY,36.74,-93.9,NA-US-MO-BUTTERFIELD,false,,,
65625,STANDARD,CASSVILLE,MO,PRIMARY,36.67,-93.86,NA-US-MO-CASSVILLE,false,3460,6392,88819990
63833,STANDARD,CATRON,MO,PRIMARY,36.61,-89.7,NA-US-MO-CATRON,false,,,
65626,STANDARD,CAULFIELD,MO,PRIMARY,36.61,-92.1,NA-US-MO-CAULFIELD,false,655,1229,15018945
65627,STANDARD,CEDARCREEK,MO,PRIMARY,36.56,-92.99,NA-US-MO-CEDARCREEK,false,,,
64019,STANDARD,CENTERVIEW,MO,PRIMARY,38.74,-93.84,NA-US-MO-CENTERVIEW,false,980,1891,32436790
63633,STANDARD,CENTERVILLE,MO,PRIMARY,37.43,-90.96,NA-US-MO-CENTERVILLE,false,,,
65629,STANDARD,CHADWICK,MO,PRIMARY,36.92,-93.05,NA-US-MO-CHADWICK,false,256,497,6112241
65657,STANDARD,GARRISON,MO,PRIMARY,36.83,-93.01,NA-US-MO-GARRISON,false,,,
63740,STANDARD,CHAFFEE,MO,PRIMARY,37.18,-89.66,NA-US-MO-CHAFFEE,false,2118,3891,61098633
63834,STANDARD,CHARLESTON,MO,PRIMARY,36.91,-89.33,NA-US-MO-CHARLESTON,false,2354,4154,54097509
65446,STANDARD,CHERRYVILLE,MO,PRIMARY,37.85,-91.28,NA-US-MO-CHERRYVILLE,false,,,
64733,STANDARD,CHILHOWEE,MO,PRIMARY,38.58,-93.85,NA-US-MO-CHILHOWEE,false,466,890,13164095
64601,STANDARD,CHILLICOTHE,MO,PRIMARY,39.79,-93.55,NA-US-MO-CHILLICOTHE,false,5195,9133,142894563
64654,PO BOX,LOCK SPRINGS,MO,PRIMARY,39.84,-93.77,NA-US-MO-LOCK SPRINGS,false,,,
64635,STANDARD,CHULA,MO,PRIMARY,39.92,-93.47,NA-US-MO-CHULA,false,,,
64430,STANDARD,CLARKSDALE,MO,PRIMARY,39.81,-94.55,NA-US-MO-CLARKSDALE,false,383,694,12579982
63837,STANDARD,CLARKTON,MO,PRIMARY,36.45,-89.96,NA-US-MO-CLARKTON,false,601,1118,13055722
64431,STANDARD,CLEARMONT,MO,PRIMARY,40.5,-95.03,NA-US-MO-CLEARMONT,false,,,
64734,STANDARD,CLEVELAND,MO,PRIMARY,38.67,-94.59,NA-US-MO-CLEVELAND,false,966,1781,40845340
65631,STANDARD,CLEVER,MO,PRIMARY,37.02,-93.47,NA-US-MO-CLEVER,false,1893,3669,63190274
64735,STANDARD,CLINTON,MO,PRIMARY,38.37,-93.76,NA-US-MO-CLINTON,false,5994,10581,167771555
64432,STANDARD,CLYDE,MO,PRIMARY,40.26,-94.67,NA-US-MO-CLYDE,false,,,
64636,STANDARD,COFFEY,MO,PRIMARY,40.1,-94,NA-US-MO-COFFEY,false,,,
64738,STANDARD,COLLINS,MO,PRIMARY,37.89,-93.62,NA-US-MO-COLLINS,false,472,849,9162149
63742,PO BOX,COMMERCE,MO,PRIMARY,37.15,-89.44,NA-US-MO-COMMERCE,false,,,
64433,STANDARD,CONCEPTION,MO,PRIMARY,40.25,-94.68,NA-US-MO-CONCEPTION,false,,,
64434,STANDARD,CONCEPTION JUNCTION,MO,PRIMARY,40.26,-94.69,NA-US-MO-CONCEPTION JUNCTION,false,,,
64020,STANDARD,CONCORDIA,MO,PRIMARY,38.98,-93.56,NA-US-MO-CONCORDIA,false,1635,2936,47042778
65632,STANDARD,CONWAY,MO,PRIMARY,37.5,-92.82,NA-US-MO-CONWAY,false,1159,2260,28504044
63839,PO BOX,COOTER,MO,PRIMARY,36.04,-89.8,NA-US-MO-COOTER,false,,,
64021,STANDARD,CORDER,MO,PRIMARY,39.09,-93.63,NA-US-MO-CORDER,false,316,567,8263888
64436,STANDARD,COSBY,MO,PRIMARY,39.86,-94.67,NA-US-MO-COSBY,false,366,686,14986637
64637,STANDARD,COWGILL,MO,PRIMARY,39.56,-93.92,NA-US-MO-COWGILL,false,276,507,6347681
64437,STANDARD,CRAIG,MO,PRIMARY,40.19,-95.37,NA-US-MO-CRAIG,false,360,645,7960149
65633,STANDARD,CRANE,MO,PRIMARY,36.9,-93.57,NA-US-MO-CRANE,false,1575,3009,40784680
64739,STANDARD,CREIGHTON,MO,PRIMARY,38.49,-94.07,NA-US-MO-CREIGHTON,false,466,863,15502272
65452,STANDARD,CROCKER,MO,PRIMARY,37.94,-92.26,NA-US-MO-CROCKER,false,1352,2524,36433514
65634,STANDARD,CROSS TIMBERS,MO,PRIMARY,38.02,-93.22,NA-US-MO-CROSS TIMBERS,false,293,522,5073211
65453,STANDARD,CUBA,MO,PRIMARY,38.06,-91.39,NA-US-MO-CUBA,false,3688,6614,93503857
65635,STANDARD,DADEVILLE,MO,PRIMARY,37.47,-93.67,NA-US-MO-DADEVILLE,false,,,
63743,STANDARD,DAISY,MO,PRIMARY,37.51,-89.82,NA-US-MO-DAISY,false,,,
64438,STANDARD,DARLINGTON,MO,PRIMARY,40.19,-94.4,NA-US-MO-DARLINGTON,false,,,
65456,STANDARD,DAVISVILLE,MO,PRIMARY,37.8,-91.18,NA-US-MO-DAVISVILLE,false,,,
64638,STANDARD,DAWN,MO,PRIMARY,39.66,-93.63,NA-US-MO-DAWN,false,,,
64439,STANDARD,DEARBORN,MO,PRIMARY,39.52,-94.77,NA-US-MO-DEARBORN,false,783,1415,28719466
64740,STANDARD,DEEPWATER,MO,PRIMARY,38.25,-93.77,NA-US-MO-DEEPWATER,false,800,1419,18338765
64741,STANDARD,DEERFIELD,MO,PRIMARY,37.83,-94.5,NA-US-MO-DEERFIELD,false,,,
63840,PO BOX,DEERING,MO,PRIMARY,36.2,-89.88,NA-US-MO-DEERING,false,,,
64440,STANDARD,DE KALB,MO,PRIMARY,39.58,-94.92,NA-US-MO-DE KALB,false,343,650,12440508
63744,PO BOX,DELTA,MO,PRIMARY,37.19,-89.73,NA-US-MO-DELTA,false,,,
64441,STANDARD,DENVER,MO,PRIMARY,40.39,-94.32,NA-US-MO-DENVER,false,,,
63636,STANDARD,DES ARC,MO,PRIMARY,37.28,-90.63,NA-US-MO-DES ARC,false,,,
